,2002,2004,2006,2007,2009,2013,2014,2017,2018,2019,2021,2023
ALTO TAMBO/GUADAL,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
AMAGUANA,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
AMALUZA,5020.0,5020.0,5020.0,5020.0,5020.0,5020.0,5020.0,5020.0,5020.0,5020.0,5020.0,5020.0
AMARILLOS,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0
AMAZONAS,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
AMBATILLO,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
AMBUQUI/CHOTA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
AMERICA /LA CERA,,,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
AMERICA/LA CERA,105.0,105.0,,,,,,,,,,
ANCHAYACU,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
ANCON/PALMA REAL,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
ANCONCITO,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0
ANDRADE MARIN/LOUR,5025.0,5025.0,,,,,,,,,,
ANDRADE MARIN/LOURDES,,,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0,5025.0
ANDRES DE VERA,5030.0,5030.0,5030.0,5030.0,5030.0,5030.0,5030.0,5030.0,5030.0,5030.0,5030.0,5030.0
ANGAMARCA,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
ANGEL PEDRO GILER,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0
ANGEL POLIVIO CHAV,5035.0,5035.0,,,,,,,,,,
ANGEL POLIVIO CHAVEZ,,,5035.0,5035.0,5035.0,5035.0,5035.0,5035.0,5035.0,5035.0,5035.0,5035.0
ANGOCHAGUA,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
ANIBAL SAN ANDRES,,,,,,7460.0,7460.0,7460.0,7460.0,7460.0,7460.0,7460.0
ANTONIO J. HOLGUIN,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
ANTONIO SOTOMAYOR,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
APUELA,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
ARAJUNO,6705.0,6705.0,6705.0,6705.0,6705.0,6705.0,6705.0,6705.0,6705.0,6705.0,6705.0,6705.0
ARAPICOS,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
ARCAPAMBA,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0
ARCHIDONA,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0
ARENILLAS,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0,5040.0
ARQ.SIXTO DURAN BALLEN,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0
ASCAZUBI,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
ASUNCION,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
ATACAMES,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0
ATAHUALPA,785.0,785.0,785.0,785.0,785.0,785.0,785.0,205.0,205.0,205.0,205.0,205.0
ATAHUALPA /CHIPZALATA,,,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
ATAHUALPA /HABASPAMBA,,,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0
ATAHUALPA/CAMARONE,200.0,200.0,,,,,,,,,,
ATAHUALPA/CAMARONES,,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
ATAHUALPA/CHIPZALA,190.0,190.0,,,,,,,,,,
ATAHUALPA/HABASPAM,195.0,195.0,,,,,,,,,,
ATOCHA FICOA,5045.0,5045.0,5045.0,5045.0,5045.0,5045.0,5045.0,5045.0,5045.0,5045.0,5045.0,5045.0
ATUNTAQUI,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0
AUGUSTO N MARTINEZ,210.0,210.0,210.0,210.0,210.0,210.0,210.0,,210.0,210.0,210.0,210.0
AUGUSTO N. MARTINEZ,,,,,,,,210.0,,,,
AURELIO BAYAS MARTINEZ,6845.0,6845.0,6845.0,6845.0,6845.0,6845.0,6845.0,6845.0,6845.0,6845.0,6845.0,6845.0
AVILA,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0
AYACUCHO,220.0,5055.0,5055.0,5055.0,5055.0,5055.0,5055.0,220.0,220.0,220.0,220.0,220.0
AYAPAMBA,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0
AYORA,5060.0,5060.0,5060.0,5060.0,5060.0,,,,,,,
AZOGUES,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0
BABA,5085.0,5085.0,5085.0,5085.0,5085.0,5085.0,5085.0,5085.0,5085.0,5085.0,5085.0,5085.0
BACHILLERO,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0
BAEZA,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0,5090.0
BAHIA DE CARAQUEZ,5095.0,5095.0,5095.0,5095.0,5095.0,5095.0,5095.0,5095.0,5095.0,5095.0,5095.0,5095.0
BALAO,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0,5470.0
BALLENITA,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0
BALNEARIO JAMBELI,,,6900.0,6900.0,6900.0,6900.0,6900.0,6900.0,6900.0,6900.0,6900.0,6900.0
BALSAS,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0
BALZAPAMBA,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0
BALZAR,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0
BANIFE,,,,,,7415.0,7415.0,,,,,
BANOS,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0
BAQUERIZO MORENO,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
BARBONES,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
BARRAGANETE,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0
BARREIRO /SANTA RITA,,,6830.0,6830.0,6830.0,6830.0,6830.0,6830.0,6830.0,6830.0,6830.0,6830.0
BARREIRO/STA RITA,6830.0,6830.0,,,,,,,,,,
BARTOLOME RUIZ,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0
BELISARIO QUEVEDO,315.0,315.0,315.0,315.0,315.0,7130.0,7130.0,7130.0,7130.0,7130.0,7130.0,7130.0
BELLA VISTA,,,,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0
BELLAMARIA,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0
BELLAVISTA,235.0,5075.0,5075.0,5075.0,5075.0,5075.0,5075.0,455.0,455.0,455.0,455.0,455.0
BENALCAZAR,5110.0,5110.0,5110.0,5110.0,5110.0,5110.0,5110.0,,,,,
BENITEZ /PACHANLICA,,,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0
BENITEZ/PACHANLICA,335.0,335.0,,,,,,,,,,
BERMEJOS,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0
BIBLIAN,5115.0,5115.0,5115.0,5115.0,5115.0,5115.0,5115.0,5115.0,5115.0,5115.0,5115.0,5115.0
BILBAO,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0
